Date	Price	Open	High	Low	Vol.	Change %
24-Mar-17	54.01	43.14	58.99	42.5	1.64M	25.20%
23-Mar-17	43.14	41.46	44.75	40.22	523.65K	4.05%
22-Mar-17	41.46	42.45	42.95	38.51	488.53K	-2.33%
21-Mar-17	42.45	42.06	43.7	41.15	462.96K	0.93%
20-Mar-17	42.06	43.17	45.13	39.47	875.00K	-2.57%
19-Mar-17	43.17	34.2	45.69	34.1	1.69M	26.23%
18-Mar-17	34.2	44.65	44.99	31.1	2.12M	-23.40%
17-Mar-17	44.65	45.07	51.88	32.84	3.39M	-0.93%
16-Mar-17	45.07	34.8	46.21	34.8	3.06M	29.51%
15-Mar-17	34.8	28.66	34.8	28.36	1.36M	21.42%
14-Mar-17	28.66	28.4	29.93	27	701.89K	0.92%
13-Mar-17	28.4	23.2	30.6	23.2	1.78M	22.41%
12-Mar-17	23.2	21.3	23.23	21.05	786.85K	8.92%
11-Mar-17	21.3	19.18	21.45	18.83	661.77K	11.05%
10-Mar-17	19.18	17.75	19.7	16.5	824.86K	8.06%
9-Mar-17	17.75	16.51	18	16.25	281.60K	7.51%
8-Mar-17	16.51	18.88	18.88	16.51	562.05K	-12.55%
7-Mar-17	18.88	19.51	19.67	18.5	228.66K	-3.23%
6-Mar-17	19.51	19.35	20.23	19.14	316.91K	0.83%
5-Mar-17	19.35	18.5	19.45	18.15	226.39K	4.59%
4-Mar-17	18.5	19.49	20	18.4	331.95K	-5.08%
3-Mar-17	19.49	19.02	20.73	18.43	981.00K	2.47%
2-Mar-17	19.02	17.43	19.45	16.3	903.09K	9.12%
1-Mar-17	17.43	15.86	17.49	15.62	343.43K	9.90%
28-Feb-17	15.86	15.5	16.23	15.18	616.60K	2.32%
27-Feb-17	15.5	14.57	15.75	14.3	469.29K	6.38%
26-Feb-17	14.57	13.55	14.66	13.3	284.67K	7.53%
25-Feb-17	13.55	13.11	13.8	13.05	223.07K	3.36%
24-Feb-17	13.11	13.27	13.31	12.7	145.36K	-1.21%
23-Feb-17	13.27	12.68	13.37	12.6	168.68K	4.65%
22-Feb-17	12.68	12.82	12.85	12.6	47.57K	-1.09%
21-Feb-17	12.82	12.4	12.89	12.25	174.10K	3.39%
20-Feb-17	12.4	12.8	12.91	12.4	91.26K	-3.13%
19-Feb-17	12.8	12.79	12.94	12.7	54.51K	0.08%
18-Feb-17	12.79	12.76	12.9	12.7	67.30K	0.24%
17-Feb-17	12.76	12.92	12.92	12.6	86.68K	-1.24%
16-Feb-17	12.92	12.92	12.99	12.57	116.46K	0.00%
15-Feb-17	12.92	13.02	13.15	12.59	302.77K	-0.31%
14-Feb-17	12.96	11.32	13.4	11.32	613.95K	14.19%
13-Feb-17	11.35	11.33	11.37	11.05	59.34K	0.80%
12-Feb-17	11.26	11.33	11.4	11.22	35.22K	-0.62%
11-Feb-17	11.33	11.27	11.38	11.13	73.26K	0.27%
10-Feb-17	11.3	10.95	11.39	10.75	141.08K	3.67%
9-Feb-17	10.9	11.35	11.51	10.41	205.68K	-3.96%
8-Feb-17	11.35	11.45	11.6	11	78.89K	-0.53%
7-Feb-17	11.41	11.31	11.5	11.25	116.31K	0.80%
6-Feb-17	11.32	11.18	11.33	11.12	69.66K	1.25%
5-Feb-17	11.18	11.32	11.37	11.05	48.07K	-1.24%
4-Feb-17	11.32	11	11.4	11	158.07K	3.57%
3-Feb-17	10.93	10.78	10.93	10.55	102.56K	1.20%
2-Feb-17	10.8	10.71	10.84	10.53	149.42K	0.84%
1-Feb-17	10.71	10.71	10.77	10.41	113.79K	0.00%
31-Jan-17	10.71	10.5	10.74	10.38	250.34K	1.71%
30-Jan-17	10.53	10.44	10.69	10.38	107.00K	0.67%
29-Jan-17	10.46	10.49	10.51	10.38	38.28K	-0.48%
28-Jan-17	10.51	10.5	10.54	10.35	102.56K	0.10%
27-Jan-17	10.5	10.52	10.58	10.36	61.25K	-1.22%
26-Jan-17	10.63	10.49	10.63	10.43	84.72K	1.43%
25-Jan-17	10.48	10.52	10.58	10.35	26.19K	-0.19%
24-Jan-17	10.5	10.58	10.75	10.46	105.21K	-2.51%
23-Jan-17	10.77	10.64	10.83	10.59	54.39K	1.22%
22-Jan-17	10.64	10.91	10.98	10.34	140.66K	-2.83%
21-Jan-17	10.95	10.64	11.09	10.56	125.31K	3.11%
20-Jan-17	10.62	10.38	10.75	10.3	63.55K	2.31%
19-Jan-17	10.38	10.31	10.51	10.15	50.64K	1.86%
18-Jan-17	10.19	10.3	10.49	9.74	99.39K	0.69%
17-Jan-17	10.12	9.54	10.6	9.53	237.84K	5.31%
16-Jan-17	9.61	9.72	9.78	9.55	16.03K	-2.04%
15-Jan-17	9.81	9.67	9.83	9.6	16.89K	1.45%
14-Jan-17	9.67	9.72	9.87	9.51	17.44K	0.00%
13-Jan-17	9.67	9.83	9.83	9.39	39.76K	-1.63%
12-Jan-17	9.83	9.48	10.04	9.08	120.95K	0.41%
11-Jan-17	9.79	10.61	10.7	9.41	159.09K	-7.73%
10-Jan-17	10.61	10.43	10.75	10.2	96.97K	3.41%
9-Jan-17	10.26	10.43	10.84	9.5	165.98K	-0.19%
8-Jan-17	10.28	9.8	10.48	9.8	116.55K	4.47%
7-Jan-17	9.84	10.09	10.19	9.48	107.33K	-2.38%
6-Jan-17	10.08	10.23	10.4	9.47	144.69K	-0.69%
5-Jan-17	10.15	11.16	11.7	9.2	490.64K	-7.73%
4-Jan-17	11	9.57	11.1	9.44	556.25K	12.94%
3-Jan-17	9.74	8.43	9.9	8.3	603.42K	16.37%
2-Jan-17	8.37	8.19	8.5	8.11	101.27K	2.07%
1-Jan-17	8.2	8.17	8.59	8.03	144.92K	2.50%
