"Date","Price","Open","High","Low","Vol.","Change %"
"May 26, 2019","0.40464","0.38542","0.40919","0.37556","1.54B","5.00%"
"May 25, 2019","0.38536","0.38287","0.39194","0.38079","1.20B","0.65%"
"May 24, 2019","0.38289","0.37974","0.39165","0.37180","1.72B","0.83%"
"May 23, 2019","0.37975","0.37313","0.38252","0.36351","1.54B","1.78%"
"May 22, 2019","0.37311","0.39539","0.40906","0.36928","1.88B","-5.65%"
"May 21, 2019","0.39544","0.39552","0.40542","0.38734","1.54B","-0.02%"
"May 20, 2019","0.39551","0.41542","0.41542","0.38139","2.10B","-4.79%"
"May 19, 2019","0.41539","0.37191","0.42478","0.37080","2.58B","11.68%"
"May 18, 2019","0.37194","0.38806","0.39294","0.36566","1.81B","-4.15%"
"May 17, 2019","0.38805","0.41806","0.42271","0.36140","3.56B","-7.15%"
"May 16, 2019","0.41795","0.45696","0.47805","0.39616","4.58B","-8.55%"
"May 15, 2019","0.45701","0.40916","0.46522","0.40908","3.84B","11.69%"
"May 14, 2019","0.40919","0.32406","0.42191","0.32271","5.34B","26.29%"
"May 13, 2019","0.32400","0.31069","0.32816","0.30893","1.78B","4.28%"
"May 12, 2019","0.31069","0.32184","0.32937","0.30579","2.12B","-3.48%"
"May 11, 2019","0.32189","0.29949","0.33765","0.29929","2.26B","7.48%"
"May 10, 2019","0.29950","0.29606","0.30100","0.29304","999.25M","1.16%"
"May 09, 2019","0.29605","0.30052","0.30188","0.29381","890.64M","-1.49%"
"May 08, 2019","0.30053","0.29890","0.30263","0.29688","873.58M","0.55%"
"May 07, 2019","0.29889","0.30295","0.30733","0.29862","1.07B","-1.34%"
"May 06, 2019","0.30296","0.30167","0.30601","0.29657","1.10B","0.43%"
"May 05, 2019","0.30165","0.30368","0.30549","0.30011","876.98M","-0.67%"
"May 04, 2019","0.30368","0.30764","0.31715","0.29999","1.18B","-1.28%"
"May 03, 2019","0.30763","0.30343","0.31002","0.30181","1.13B","1.38%"
"May 02, 2019","0.30343","0.30391","0.30510","0.30159","735.81M","-0.15%"
"May 01, 2019","0.30389","0.30884","0.30994","0.30097","807.98M","-1.61%"
"Apr 30, 2019","0.30886","0.29442","0.31179","0.29326","1.19B","4.92%"
"Apr 29, 2019","0.29437","0.29939","0.30151","0.29187","816.53M","-1.68%"
"Apr 28, 2019","0.29940","0.29896","0.30226","0.29662","728.25M","0.15%"
"Apr 27, 2019","0.29895","0.30293","0.30442","0.29744","720.19M","-1.31%"
"Apr 26, 2019","0.30293","0.29234","0.30409","0.28947","1.32B","3.62%"
"Apr 25, 2019","0.29234","0.30015","0.30552","0.28687","1.38B","-2.60%"
"Apr 24, 2019","0.30013","0.31888","0.32424","0.29229","1.69B","-5.88%"
"Apr 23, 2019","0.31888","0.32266","0.33144","0.31875","1.23B","-1.17%"
"Apr 22, 2019","0.32266","0.32078","0.32989","0.31820","1.05B","0.59%"
"Apr 21, 2019","0.32078","0.32726","0.32861","0.31596","988.53M","-2.01%"
"Apr 20, 2019","0.32735","0.33030","0.33221","0.32266","827.62M","-0.89%"
"Apr 19, 2019","0.33028","0.33523","0.33537","0.32693","977.04M","-1.47%"
"Apr 18, 2019","0.33522","0.33369","0.34470","0.33265","1.23B","0.46%"
"Apr 17, 2019","0.33369","0.32390","0.33938","0.31909","1.29B","3.02%"
"Apr 16, 2019","0.32390","0.31904","0.32477","0.31662","847.47M","1.52%"
"Apr 15, 2019","0.31904","0.32630","0.32970","0.31427","1.13B","-2.23%"
"Apr 14, 2019","0.32632","0.32479","0.32996","0.32139","858.51M","0.46%"
"Apr 13, 2019","0.32482","0.32356","0.33539","0.32017","534.41M","0.36%"
"Apr 12, 2019","0.32364","0.32729","0.32812","0.31457","581.55M","-1.11%"
"Apr 11, 2019","0.32729","0.35317","0.35354","0.31992","1.04B","-7.33%"
"Apr 10, 2019","0.35315","0.34744","0.35765","0.34640","608.54M","1.65%"
"Apr 09, 2019","0.34742","0.35597","0.35597","0.34445","628.97M","-2.41%"
"Apr 08, 2019","0.35599","0.36155","0.37025","0.34519","997.38M","-1.55%"
"Apr 07, 2019","0.36157","0.35256","0.36668","0.35081","902.79M","2.56%"
"Apr 06, 2019","0.35256","0.36163","0.36208","0.34672","1.01B","-2.48%"
"Apr 05, 2019","0.36152","0.33013","0.37939","0.33010","1.67B","9.52%"
"Apr 04, 2019","0.33010","0.34055","0.34661","0.32519","1.11B","-3.08%"
"Apr 03, 2019","0.34058","0.35114","0.37043","0.32773","1.86B","-3.00%"
"Apr 02, 2019","0.35112","0.31244","0.35618","0.31158","1.66B","12.38%"
"Apr 01, 2019","0.31243","0.30891","0.31426","0.30780","498.48M","1.15%"
"Mar 31, 2019","0.30890","0.31104","0.31158","0.30744","355.84M","-0.69%"
"Mar 30, 2019","0.31104","0.30786","0.31813","0.30731","587.27M","1.04%"
"Mar 29, 2019","0.30784","0.30616","0.31012","0.30529","484.34M","0.55%"
"Mar 28, 2019","0.30616","0.31037","0.31037","0.30452","287.91M","-1.36%"
"Mar 27, 2019","0.31038","0.30280","0.31101","0.30063","467.14M","2.50%"
"Mar 26, 2019","0.30280","0.30297","0.30370","0.29407","375.75M","-0.06%"
"Mar 25, 2019","0.30297","0.30774","0.30799","0.29995","405.39M","-1.55%"
