"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2020","0.0828","0.0836","0.0844","0.0816","388.38M","-0.96%"
"Jun 22, 2020","0.0836","0.0784","0.0839","0.0783","461.60M","6.62%"
"Jun 21, 2020","0.0784","0.0795","0.0809","0.0782","328.80M","-1.43%"
"Jun 20, 2020","0.0795","0.0799","0.0802","0.0772","371.98M","-0.51%"
"Jun 19, 2020","0.0799","0.0818","0.0819","0.0787","551.93M","-2.31%"
"Jun 18, 2020","0.0818","0.0835","0.0845","0.0801","650.93M","-1.94%"
"Jun 17, 2020","0.0834","0.0792","0.0837","0.0774","857.71M","5.39%"
"Jun 16, 2020","0.0792","0.0782","0.0796","0.0768","645.47M","1.21%"
"Jun 15, 2020","0.0782","0.0764","0.0798","0.0695","1.11B","2.38%"
"Jun 14, 2020","0.0764","0.0790","0.0791","0.0758","271.37M","-3.33%"
"Jun 13, 2020","0.0790","0.0795","0.0796","0.0773","399.50M","-0.54%"
"Jun 12, 2020","0.0795","0.0753","0.0808","0.0750","674.43M","5.59%"
"Jun 11, 2020","0.0753","0.0836","0.0850","0.0742","986.23M","-9.93%"
"Jun 10, 2020","0.0836","0.0829","0.0839","0.0795","845.30M","0.79%"
"Jun 09, 2020","0.0829","0.0864","0.0867","0.0829","417.68M","-4.09%"
"Jun 08, 2020","0.0864","0.0865","0.0869","0.0846","433.67M","-0.11%"
"Jun 07, 2020","0.0865","0.0862","0.0886","0.0828","848.38M","0.41%"
"Jun 06, 2020","0.0862","0.0852","0.0872","0.0849","538.99M","1.17%"
"Jun 05, 2020","0.0852","0.0888","0.0891","0.0840","1.05B","-4.08%"
"Jun 04, 2020","0.0888","0.0855","0.0902","0.0840","1.88B","3.86%"
"Jun 03, 2020","0.0855","0.0788","0.0857","0.0773","1.63B","8.53%"
"Jun 02, 2020","0.0788","0.0809","0.0824","0.0717","1.70B","-2.64%"
"Jun 01, 2020","0.0809","0.0742","0.0829","0.0737","2.07B","9.11%"
"May 31, 2020","0.0742","0.0769","0.0863","0.0724","2.73B","-3.53%"
"May 30, 2020","0.0769","0.0647","0.0774","0.0637","1.72B","18.81%"
"May 29, 2020","0.0647","0.0650","0.0665","0.0626","1.02B","-0.42%"
"May 28, 2020","0.0650","0.0551","0.0674","0.0549","1.06B","17.91%"
"May 27, 2020","0.0551","0.0535","0.0559","0.0530","451.11M","2.92%"
"May 26, 2020","0.0535","0.0539","0.0541","0.0520","390.24M","-0.65%"
"May 25, 2020","0.0539","0.0514","0.0543","0.0511","485.43M","4.75%"
"May 24, 2020","0.0514","0.0549","0.0561","0.0514","410.63M","-6.31%"
"May 23, 2020","0.0549","0.0557","0.0565","0.0542","358.31M","-1.51%"
"May 22, 2020","0.0557","0.0521","0.0570","0.0513","612.15M","7.03%"
"May 21, 2020","0.0521","0.0569","0.0576","0.0504","710.78M","-8.42%"
"May 20, 2020","0.0569","0.0568","0.0576","0.0541","539.81M","0.19%"
"May 19, 2020","0.0568","0.0543","0.0570","0.0526","520.70M","4.50%"
"May 18, 2020","0.0543","0.0513","0.0550","0.0511","591.41M","5.92%"
"May 17, 2020","0.0513","0.0510","0.0522","0.0509","259.51M","0.51%"
"May 16, 2020","0.0510","0.0503","0.0514","0.0499","337.38M","1.51%"
"May 15, 2020","0.0503","0.0510","0.0519","0.0498","441.86M","-1.42%"
"May 14, 2020","0.0510","0.0515","0.0520","0.0504","470.38M","-0.99%"
"May 13, 2020","0.0515","0.0504","0.0522","0.0496","498.25M","2.14%"
"May 12, 2020","0.0504","0.0479","0.0510","0.0477","654.24M","5.02%"
"May 11, 2020","0.0480","0.0476","0.0500","0.0450","1.02B","0.80%"
"May 10, 2020","0.0476","0.0515","0.0516","0.0427","1.16B","-7.49%"
"May 09, 2020","0.0515","0.0520","0.0530","0.0514","457.37M","-0.97%"
"May 08, 2020","0.0520","0.0512","0.0537","0.0509","606.90M","1.59%"
"May 07, 2020","0.0512","0.0489","0.0515","0.0484","491.77M","4.59%"
"May 06, 2020","0.0489","0.0495","0.0511","0.0487","426.75M","-1.03%"
"May 05, 2020","0.0495","0.0494","0.0505","0.0487","453.11M","0.00%"
"May 04, 2020","0.0494","0.0490","0.0501","0.0461","748.26M","0.86%"
"May 03, 2020","0.0490","0.0509","0.0517","0.0477","496.99M","-3.72%"
"May 02, 2020","0.0509","0.0509","0.0514","0.0495","411.83M","0.00%"
"May 01, 2020","0.0509","0.0476","0.0518","0.0475","630.03M","7.06%"
"Apr 30, 2020","0.0476","0.0514","0.0543","0.0471","1.22B","-7.54%"
"Apr 29, 2020","0.0514","0.0468","0.0520","0.0468","839.19M","9.90%"
"Apr 28, 2020","0.0468","0.0465","0.0480","0.0460","567.45M","0.69%"
"Apr 27, 2020","0.0465","0.0459","0.0476","0.0443","756.60M","1.22%"
"Apr 26, 2020","0.0459","0.0422","0.0461","0.0419","671.41M","8.75%"
"Apr 25, 2020","0.0422","0.0417","0.0436","0.0411","468.58M","1.40%"
"Apr 24, 2020","0.0417","0.0408","0.0439","0.0408","845.26M","2.01%"
"Apr 23, 2020","0.0408","0.0366","0.0425","0.0365","857.99M","11.49%"
"Apr 22, 2020","0.0366","0.0345","0.0367","0.0344","256.43M","6.05%"
"Apr 21, 2020","0.0345","0.0339","0.0350","0.0338","299.92M","1.73%"
"Apr 20, 2020","0.0339","0.0355","0.0366","0.0339","427.11M","-4.40%"
"Apr 19, 2020","0.0355","0.0365","0.0367","0.0351","349.28M","-2.79%"
"Apr 18, 2020","0.0365","0.0343","0.0370","0.0343","312.67M","6.40%"
"Apr 17, 2020","0.0343","0.0345","0.0349","0.0341","256.35M","-0.35%"
"Apr 16, 2020","0.0345","0.0319","0.0350","0.0309","506.50M","8.15%"
"Apr 15, 2020","0.0319","0.0331","0.0337","0.0318","228.57M","-3.78%"
"Apr 14, 2020","0.0331","0.0331","0.0337","0.0327","245.24M","0.00%"
"Apr 13, 2020","0.0331","0.0335","0.0335","0.0319","372.89M","-1.03%"
"Apr 12, 2020","0.0335","0.0335","0.0349","0.0329","270.20M","0.00%"
"Apr 11, 2020","0.0334","0.0332","0.0341","0.0327","310.11M","0.71%"
"Apr 10, 2020","0.0332","0.0361","0.0362","0.0322","491.59M","-7.95%"
"Apr 09, 2020","0.0361","0.0364","0.0366","0.0353","306.33M","-0.92%"
"Apr 08, 2020","0.0364","0.0353","0.0368","0.0353","436.34M","3.30%"
"Apr 07, 2020","0.0353","0.0360","0.0369","0.0346","603.01M","-2.05%"
"Apr 06, 2020","0.0360","0.0319","0.0360","0.0319","557.45M","12.87%"
"Apr 05, 2020","0.0319","0.0325","0.0325","0.0316","209.56M","-1.77%"
"Apr 04, 2020","0.0325","0.0323","0.0326","0.0318","320.80M","0.60%"
"Apr 03, 2020","0.0323","0.0319","0.0327","0.0316","371.03M","1.16%"
"Apr 02, 2020","0.0319","0.0309","0.0335","0.0308","534.58M","3.13%"
"Apr 01, 2020","0.0309","0.0305","0.0309","0.0294","409.24M","1.57%"
"Mar 31, 2020","0.0305","0.0297","0.0306","0.0295","307.35M","2.67%"
"Mar 30, 2020","0.0297","0.0281","0.0303","0.0280","397.03M","5.69%"
"Mar 29, 2020","0.0281","0.0297","0.0300","0.0281","357.14M","-5.66%"
"Mar 28, 2020","0.0297","0.0288","0.0300","0.0278","511.50M","3.24%"
"Mar 27, 2020","0.0288","0.0308","0.0314","0.0285","465.02M","-6.58%"
"Mar 26, 2020","0.0308","0.0295","0.0309","0.0292","394.15M","4.71%"
"Mar 25, 2020","0.0295","0.0302","0.0304","0.0288","450.64M","-2.56%"
"Mar 24, 2020","0.0302","0.0293","0.0304","0.0288","495.08M","3.34%"
"Mar 23, 2020","0.0293","0.0270","0.0298","0.0266","606.34M","8.18%"
"Mar 22, 2020","0.0270","0.0294","0.0304","0.0269","571.39M","-8.17%"
"Mar 21, 2020","0.0294","0.0295","0.0306","0.0280","651.88M","0.00%"
"Mar 20, 2020","0.0295","0.0303","0.0338","0.0268","1.13B","-2.74%"
"Mar 19, 2020","0.0303","0.0261","0.0319","0.0258","852.99M","16.22%"
"Mar 18, 2020","0.0261","0.0258","0.0265","0.0244","531.44M","0.99%"
"Mar 17, 2020","0.0258","0.0242","0.0265","0.0239","686.53M","6.67%"
"Mar 16, 2020","0.0242","0.0270","0.0270","0.0217","1.16B","-10.25%"
"Mar 15, 2020","0.0270","0.0258","0.0289","0.0255","620.44M","4.65%"
"Mar 14, 2020","0.0258","0.0284","0.0289","0.0254","707.87M","-9.24%"
"Mar 13, 2020","0.0284","0.0232","0.0293","0.0178","2.57B","22.24%"
"Mar 12, 2020","0.0232","0.0397","0.0398","0.0223","2.20B","-41.49%"
"Mar 11, 2020","0.0397","0.0414","0.0418","0.0374","604.50M","-4.16%"
"Mar 10, 2020","0.0414","0.0416","0.0430","0.0404","599.10M","-0.33%"
"Mar 09, 2020","0.0416","0.0428","0.0439","0.0390","723.82M","-2.91%"
"Mar 08, 2020","0.0428","0.0488","0.0488","0.0424","522.11M","-12.25%"
"Mar 07, 2020","0.0488","0.0517","0.0518","0.0482","271.38M","-5.73%"
"Mar 06, 2020","0.0517","0.0509","0.0517","0.0500","293.27M","1.59%"
"Mar 05, 2020","0.0509","0.0490","0.0523","0.0490","417.30M","3.91%"
"Mar 04, 2020","0.0490","0.0487","0.0503","0.0480","390.64M","0.74%"
"Mar 03, 2020","0.0487","0.0492","0.0494","0.0475","357.54M","-1.08%"
"Mar 02, 2020","0.0492","0.0457","0.0498","0.0455","394.76M","7.63%"
"Mar 01, 2020","0.0457","0.0471","0.0483","0.0451","423.08M","-3.02%"
"Feb 29, 2020","0.0471","0.0489","0.0499","0.0471","373.80M","-3.64%"
"Feb 28, 2020","0.0489","0.0498","0.0513","0.0466","559.79M","-1.80%"
"Feb 27, 2020","0.0498","0.0492","0.0521","0.0463","659.39M","1.30%"
"Feb 26, 2020","0.0492","0.0561","0.0566","0.0467","974.72M","-12.48%"
"Feb 25, 2020","0.0562","0.0590","0.0591","0.0561","425.45M","-4.87%"
"Feb 24, 2020","0.0590","0.0616","0.0618","0.0574","448.74M","-4.17%"
"Feb 23, 2020","0.0616","0.0582","0.0620","0.0581","362.45M","5.86%"
"Feb 22, 2020","0.0582","0.0586","0.0591","0.0570","282.13M","-0.61%"
"Feb 21, 2020","0.0586","0.0582","0.0600","0.0575","409.79M","0.66%"
"Feb 20, 2020","0.0582","0.0574","0.0589","0.0553","598.58M","1.32%"
"Feb 19, 2020","0.0574","0.0627","0.0630","0.0569","555.03M","-8.46%"
"Feb 18, 2020","0.0627","0.0602","0.0637","0.0578","720.24M","4.28%"
"Feb 17, 2020","0.0602","0.0619","0.0626","0.0558","814.81M","-2.76%"
"Feb 16, 2020","0.0619","0.0643","0.0671","0.0569","840.38M","-3.72%"
"Feb 15, 2020","0.0643","0.0707","0.0713","0.0625","723.11M","-9.18%"
"Feb 14, 2020","0.0707","0.0687","0.0712","0.0672","639.24M","2.97%"
"Feb 13, 2020","0.0687","0.0682","0.0722","0.0656","967.17M","0.72%"
"Feb 12, 2020","0.0682","0.0634","0.0703","0.0634","790.92M","7.61%"
"Feb 11, 2020","0.0634","0.0603","0.0635","0.0589","447.70M","5.16%"
