"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"309",2019-02-26 05:30:00,"btc",3896.8,3919.3,3934.1,3870.4,5110,-0.0064
"310",2019-02-25 05:30:00,"btc",3921.8,3825,3965,3825,10410,0.0234
"311",2019-02-24 05:30:00,"btc",3832,4212.2,4282.4,3812,36090,-0.0902
"312",2019-02-23 05:30:00,"btc",4211.7,4058.2,4255,4014.5,21530,0.0378
"313",2019-02-22 05:30:00,"btc",4058.3,4008.8,4074,3991.3,14210,0.0123
"314",2019-02-21 05:30:00,"btc",4008.8,4053.7,4122,3975.3,15480,-0.0114
"315",2019-02-20 05:30:00,"btc",4055,3989.9,4070,3969.2,15250,0.0163
"316",2019-02-19 05:30:00,"btc",3989.9,3978.4,4081.4,3943.4,24300,0.003
"317",2019-02-18 05:30:00,"btc",3978.1,3734.5,4019.9,3723.9,37620,0.0652
"318",2019-02-17 05:30:00,"btc",3734.5,3676.5,3788.8,3668.9,14070,0.0158
"319",2019-02-16 05:30:00,"btc",3676.4,3670.1,3724.9,3666,7520,0.0018
"320",2019-02-15 05:30:00,"btc",3670,3656.7,3716.3,3644.5,7810,0.0036
"321",2019-02-14 05:30:00,"btc",3656.7,3665.5,3681.1,3641.1,7530,-0.0026
"322",2019-02-13 05:30:00,"btc",3666.1,3694.1,3735.4,3650.4,11760,-0.0076
"323",2019-02-12 05:30:00,"btc",3694.2,3681,3728,3645.3,11340,0.0036
"324",2019-02-11 05:30:00,"btc",3681.1,3749.7,3749.7,3672,7800,-0.0174
"325",2019-02-10 05:30:00,"btc",3746.3,3718.3,3753.5,3667.1,9970,0.0075
"326",2019-02-09 05:30:00,"btc",3718.4,3724.1,3739.1,3688.8,6740,-0.0015
"327",2019-02-08 05:30:00,"btc",3724,3439,3799.6,3427.8,31150,0.0838
"328",2019-02-07 05:30:00,"btc",3436.1,3451.9,3462.3,3429.3,4800,-0.0046
"329",2019-02-06 05:30:00,"btc",3452,3512.6,3521,3417.6,13160,-0.0173
"330",2019-02-05 05:30:00,"btc",3512.6,3490.4,3517,3475.9,4590,0.0063
"331",2019-02-04 05:30:00,"btc",3490.5,3504.2,3522.6,3475.3,5210,-0.0032
"332",2019-02-03 05:30:00,"btc",3501.7,3564.5,3566.8,3470.1,7860,-0.0176
"333",2019-02-02 05:30:00,"btc",3564.3,3534.8,3575.4,3500.8,10890,0.0079
"334",2019-02-01 05:30:00,"btc",3536.2,3502.7,3557.2,3465,10040,0.01
"335",2019-01-31 05:30:00,"btc",3501.1,3529.7,3565.7,3482.2,8570,-0.0081
"336",2019-01-30 05:30:00,"btc",3529.6,3478,3548,3451.5,12580,0.0149
"337",2019-01-29 05:30:00,"btc",3477.9,3501.1,3512.5,3427.2,10470,-0.0068
"338",2019-01-28 05:30:00,"btc",3501.9,3597.1,3597.9,3450.3,17020,-0.0265
"339",2019-01-27 05:30:00,"btc",3597.1,3630.7,3642.5,3544,11450,-0.0093
"340",2019-01-26 05:30:00,"btc",3630.7,3629,3745.8,3624.8,13000,5e-04
"341",2019-01-25 05:30:00,"btc",3628.9,3653,3663.4,3582.1,7380,-0.0065
"342",2019-01-24 05:30:00,"btc",3652.6,3621.7,3670,3589.9,7870,0.009
"343",2019-01-23 05:30:00,"btc",3619.9,3639,3677,3591.2,7970,-0.0053
"344",2019-01-22 05:30:00,"btc",3639.1,3579.4,3676.3,3488.3,18080,0.0167
"345",2019-01-21 05:30:00,"btc",3579.4,3588.6,3614.8,3550,10810,-0.0019
"346",2019-01-20 05:30:00,"btc",3586.1,3762.3,3796,3548.3,20620,-0.0462
"347",2019-01-19 05:30:00,"btc",3760,3674.1,3858.5,3673.9,13390,0.0229
"348",2019-01-18 05:30:00,"btc",3675.7,3722.5,3723.9,3652.4,5650,-0.0127
"349",2019-01-17 05:30:00,"btc",3723,3671.3,3725,3610,10860,0.0141
"350",2019-01-16 05:30:00,"btc",3671.2,3657,3750,3642.9,13230,0.004
"351",2019-01-15 05:30:00,"btc",3656.5,3749.3,3769.5,3625.1,13320,-0.0248
"352",2019-01-14 05:30:00,"btc",3749.3,3591,3798.7,3581.8,14840,0.0441
"353",2019-01-13 05:30:00,"btc",3591,3702,3712.9,3570,12590,-0.03
"354",2019-01-12 05:30:00,"btc",3702,3712.8,3734,3674.4,9290,-0.0038
"355",2019-01-11 05:30:00,"btc",3716.1,3712.8,3777.4,3666.6,13130,9e-04
"356",2019-01-10 05:30:00,"btc",3712.8,4083.3,4136.1,3687.2,35020,-0.0907
"357",2019-01-09 05:30:00,"btc",4083.2,4100,4165.5,4036,20630,-0.0041
"358",2019-01-08 05:30:00,"btc",4100,4113.9,4210,4056.2,18720,-0.0034
"359",2019-01-07 05:30:00,"btc",4113.9,4170.9,4196.9,4078.5,11320,-0.0138
"360",2019-01-06 05:30:00,"btc",4171.5,3911,4214.5,3892.9,25170,0.0666
"361",2019-01-05 05:30:00,"btc",3911,3954.8,4014.9,3901.4,14870,-0.0111
"362",2019-01-04 05:30:00,"btc",3954.9,3923.2,3985.8,3853.3,13230,0.0081
"363",2019-01-03 05:30:00,"btc",3923.2,4049.9,4055.1,3882,10920,-0.0309
"364",2019-01-02 05:30:00,"btc",4048.5,3963.1,4082.2,3920.1,19430,0.0216
"365",2019-01-01 05:30:00,"btc",3963,3832.6,3981.9,3788.4,13850,0.0346
