"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 22, 2018","1.0013","1.0002","1.0013","1.0002","1.52M","0.15%"
"Jun 21, 2018","0.9997","1.0000","1.0004","0.9957","659.14K","0.06%"
"Jun 20, 2018","0.9992","0.9999","1.0114","0.9990","741.43K","-0.07%"
"Jun 19, 2018","0.9999","1.0145","1.0153","0.9990","1.23M","0.02%"
"Jun 18, 2018","0.9997","1.0278","1.0278","0.9995","1.11M","-0.11%"
"Jun 17, 2018","1.0008","1.0246","1.0269","1.0005","752.23K","0.01%"
"Jun 16, 2018","1.0007","1.0289","1.0299","0.9993","524.21K","0.03%"
"Jun 15, 2018","1.0004","1.0164","1.0164","1.0004","2.41M","-0.03%"
"Jun 14, 2018","1.0007","1.0124","1.0124","1.0007","2.82M","-1.16%"
"Jun 13, 2018","1.0124","1.0011","1.0202","1.0011","32.66K","1.13%"
"Jun 12, 2018","1.0011","1.0004","1.0131","0.9997","1.10M","0.07%"
"Jun 11, 2018","1.0004","1.0193","1.0197","0.9975","1.40M","-0.08%"
"Jun 10, 2018","1.0013","1.0055","1.0055","0.9995","1.39M","0.26%"
"Jun 09, 2018","0.9987","1.0007","1.0026","0.9972","218.15K","-0.03%"
"Jun 08, 2018","0.9990","0.9955","1.0017","0.9955","294.93K","0.03%"
"Jun 07, 2018","0.9987","0.9972","1.0001","0.9962","1.52M","0.15%"
"Jun 06, 2018","0.9972","0.9992","0.9992","0.9972","1.37M","-0.21%"
"Jun 05, 2018","0.9993","0.9988","1.0017","0.9976","1.18M","0.05%"
"Jun 04, 2018","0.9988","0.9959","1.0011","0.9928","908.55K","-0.09%"
"Jun 03, 2018","0.9997","0.9951","1.0007","0.9942","1.24M","-0.01%"
"Jun 02, 2018","0.9998","1.0000","1.0007","0.9959","2.04M","0.09%"
"Jun 01, 2018","0.9988","0.9960","0.9988","0.9960","414.02K","0.06%"
"May 31, 2018","0.9982","0.9992","1.0047","0.9968","645.25K","-0.05%"
"May 30, 2018","0.9987","1.0000","1.0044","0.9954","1.87M","0.04%"
"May 29, 2018","0.9983","0.9999","1.0022","0.9934","1.65M","-0.16%"
"May 28, 2018","0.9999","0.9983","1.0006","0.9980","693.44K","0.16%"
"May 27, 2018","0.9983","0.9989","1.0000","0.9983","389.14K","-0.06%"
"May 26, 2018","0.9989","0.9998","1.0010","0.9988","986.74K","-0.09%"
"May 25, 2018","0.9998","0.9996","1.0007","0.9982","955.80K","0.02%"
"May 24, 2018","0.9996","0.9998","1.0009","0.9905","1.21M","-0.02%"
"May 23, 2018","0.9998","0.9988","1.0010","0.9950","1.30M","0.10%"
"May 22, 2018","0.9988","0.9983","1.0000","0.9900","1.86M","0.03%"
"May 21, 2018","0.9985","1.0002","1.0020","0.9972","1.77M","-0.17%"
"May 20, 2018","1.0002","0.9998","1.0014","0.9980","408.07K","0.04%"
"May 19, 2018","0.9998","0.9979","1.0000","0.9979","981.04K","0.19%"
"May 18, 2018","0.9979","1.0007","1.0020","0.9942","2.14M","-0.28%"
"May 17, 2018","1.0007","1.0011","1.0012","0.9998","809.99K","-0.04%"
"May 16, 2018","1.0011","1.0000","1.0049","0.9994","1.57M","0.11%"
"May 15, 2018","1.0000","0.9999","1.0003","0.9995","1.45M","0.01%"
"May 14, 2018","0.9999","1.0000","1.0002","0.9991","906.01K","-0.01%"
