"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"59",2018-11-03 05:30:00,"btc",6387.9,6432.2,6432.2,6334.7,11370,-0.0061
"60",2018-11-02 05:30:00,"btc",6426.9,6407.1,6454.8,6391.6,8070,0.0043
"61",2018-11-01 05:30:00,"btc",6399.7,6374.8,6423.2,6353.5,9120,0.0049
"62",2018-10-31 05:30:00,"btc",6368.4,6330.1,6406.4,6248.2,9960,0.006
"63",2018-10-30 05:30:00,"btc",6330.1,6347.1,6380,6313.2,10730,-0.0022
"64",2018-10-29 05:30:00,"btc",6344,6490.2,6505,6320.9,19560,-0.0225
"65",2018-10-28 05:30:00,"btc",6490.1,6498.4,6510.1,6456.3,6840,-0.0016
"66",2018-10-27 05:30:00,"btc",6500.2,6534.9,6553.9,6480.1,6970,-0.0048
"67",2018-10-26 05:30:00,"btc",6531.5,6533.4,6588.3,6514.3,7450,5e-04
"68",2018-10-25 05:30:00,"btc",6528.1,6554,6566,6500.1,8710,-0.004
"69",2018-10-24 05:30:00,"btc",6554.1,6550,6623,6543.2,8490,6e-04
"70",2018-10-23 05:30:00,"btc",6550,6567.2,6584.3,6525.4,8860,-0.0026
"71",2018-10-22 05:30:00,"btc",6567.2,6587.4,6627.6,6549.1,6050,-0.0037
"72",2018-10-21 05:30:00,"btc",6591.6,6582.9,6655,6582.9,4420,7e-04
"73",2018-10-20 05:30:00,"btc",6586.7,6517,6609.7,6511.3,4610,0.0091
"74",2018-10-19 05:30:00,"btc",6527.3,6609.6,6630.2,6519.9,11200,-0.013
"75",2018-10-18 05:30:00,"btc",6613,6736.4,6778.2,6567.5,12530,-0.0184
"76",2018-10-17 05:30:00,"btc",6737.1,6754.2,6792.7,6681.3,8880,-0.0025
"77",2018-10-16 05:30:00,"btc",6754.1,6739,6891.8,6679,15660,0.0018
"78",2018-10-15 05:30:00,"btc",6742,6322.7,7704.2,6300,85000,0.0642
"79",2018-10-14 05:30:00,"btc",6335.2,6326,6399.1,6318.5,11230,0.0014
"80",2018-10-13 05:30:00,"btc",6326.5,6288.6,6331.4,6288.6,5820,0.0053
"81",2018-10-12 05:30:00,"btc",6293.2,6249,6348.4,6223,10400,0.0066
"82",2018-10-11 05:30:00,"btc",6252,6628,6628,6223.8,41610,-0.057
"83",2018-10-10 05:30:00,"btc",6630.2,6659.7,6659.7,6529.7,13820,-0.0049
"84",2018-10-09 05:30:00,"btc",6663,6679.7,6680.6,6608.5,8020,-0.0015
"85",2018-10-08 05:30:00,"btc",6673.2,6617,6718.4,6585.9,12700,0.0109
"86",2018-10-07 05:30:00,"btc",6601,6595.2,6633.7,6532.8,5800,0.0014
"87",2018-10-06 05:30:00,"btc",6592,6639.9,6648.2,6564.5,5800,-0.0079
"88",2018-10-05 05:30:00,"btc",6644.7,6594.3,6666.9,6548,12430,0.0098
"89",2018-10-04 05:30:00,"btc",6580.1,6507.9,6640,6499.3,11790,0.0118
"90",2018-10-03 05:30:00,"btc",6503.2,6527.5,6552.5,6428.1,14570,-0.0046
"91",2018-10-02 05:30:00,"btc",6533.3,6602,6638.4,6514.1,12030,-0.0104
"92",2018-10-01 05:30:00,"btc",6601.9,6625.9,6659.6,6521,10360,-0.0024
"93",2018-09-30 05:30:00,"btc",6618.1,6590,6656.5,6533.3,8490,0.002
"94",2018-09-29 05:30:00,"btc",6604.6,6627.3,6631.2,6466,17300,-0.0046
"95",2018-09-28 05:30:00,"btc",6635.1,6691.2,6825,6545.1,27890,-0.0086
"96",2018-09-27 05:30:00,"btc",6692.5,6462.4,6727.2,6440.7,18370,0.0356
"97",2018-09-26 05:30:00,"btc",6462.4,6442.8,6552.7,6385.8,13810,0.0043
"98",2018-09-25 05:30:00,"btc",6434.7,6585.1,6585.1,6350.2,20210,-0.0228
"99",2018-09-24 05:30:00,"btc",6585,6697.8,6721.7,6555.1,17760,-0.0186
"100",2018-09-23 05:30:00,"btc",6710,6723.1,6783.3,6664.2,8510,-0.0019
"101",2018-09-22 05:30:00,"btc",6723,6789.8,6840,6643.6,18260,-0.0059
"102",2018-09-21 05:30:00,"btc",6762.7,6522.1,6790,6496,36990,0.0403
"103",2018-09-20 05:30:00,"btc",6500.5,6392.8,6535,6357.2,16670,0.0171
"104",2018-09-19 05:30:00,"btc",6390.9,6330.8,6521.5,6112.7,29900,0.0076
"105",2018-09-18 05:30:00,"btc",6342.8,6243,6384,6229.2,15930,0.0142
"106",2018-09-17 05:30:00,"btc",6254.2,6506.1,6532.8,6205.1,23540,-0.0376
"107",2018-09-16 05:30:00,"btc",6498.5,6512.8,6517.8,6384.5,8730,-0.0023
"108",2018-09-15 05:30:00,"btc",6513.6,6480.1,6568.9,6473.6,8350,0.0044
"109",2018-09-14 05:30:00,"btc",6485,6495,6593,6355.6,16370,0.0015
"110",2018-09-13 05:30:00,"btc",6475.6,6334,6523.4,6334,19240,0.0227
"111",2018-09-12 05:30:00,"btc",6332,6290.9,6355,6203.1,16080,0.0065
"112",2018-09-11 05:30:00,"btc",6290.8,6332.1,6397.1,6178.1,16610,-0.0027
"113",2018-09-10 05:30:00,"btc",6308,6240,6363.5,6233.2,14450,0.0109
"114",2018-09-09 05:30:00,"btc",6239.9,6184.9,6427.6,6142.2,16460,0.0089
"115",2018-09-08 05:30:00,"btc",6185,6404.2,6475.1,6130.3,21850,-0.0342
"116",2018-09-07 05:30:00,"btc",6404.1,6516.1,6532.9,6322.8,20740,-0.0171
"117",2018-09-06 05:30:00,"btc",6515.6,6705,6720.8,6310.3,53000,-0.029
"118",2018-09-05 05:30:00,"btc",6710.5,7357.3,7400,6700,55650,-0.0881
"119",2018-09-04 05:30:00,"btc",7358.9,7267.8,7410.3,7246.2,20820,0.0125
"120",2018-09-03 05:30:00,"btc",7268,7304.7,7341.4,7200.1,22310,-0.0031
"121",2018-09-02 05:30:00,"btc",7290.4,7197.5,7367,7137.2,44680,0.0129
"122",2018-09-01 05:30:00,"btc",7197.5,7022.9,7260.4,7020.5,21390,0.0244
"123",2018-08-31 05:30:00,"btc",7025.9,6986.1,7084,6889,19380,0.0045
"124",2018-08-30 05:30:00,"btc",6994.7,7037.9,7060,6802.4,24580,-0.0072
"125",2018-08-29 05:30:00,"btc",7045.7,7079.9,7133.6,6931.6,19830,-0.0048
"126",2018-08-28 05:30:00,"btc",7079.7,6910.5,7127.2,6872,30070,0.0246
"127",2018-08-27 05:30:00,"btc",6909.5,6707,6911.6,6653.5,24210,0.03
"128",2018-08-26 05:30:00,"btc",6708.4,6732.8,6784.1,6574.5,16750,-0.0036
"129",2018-08-25 05:30:00,"btc",6732.9,6693.3,6795.5,6670,16880,0.0055
"130",2018-08-24 05:30:00,"btc",6695.9,6530.5,6728.3,6462.7,20200,0.0258
"131",2018-08-23 05:30:00,"btc",6527.2,6363.8,6565.6,6350,19940,0.0271
"132",2018-08-22 05:30:00,"btc",6354.9,6479.1,6885,6253,58960,-0.0192
"133",2018-08-21 05:30:00,"btc",6479.1,6255.2,6500,6245,29500,0.0357
"134",2018-08-20 05:30:00,"btc",6255.9,6485.1,6520.6,6230.2,31720,-0.0353
"135",2018-08-19 05:30:00,"btc",6485.1,6395,6550,6309.3,15350,0.0147
"136",2018-08-18 05:30:00,"btc",6391.2,6585.9,6615,6301.9,19730,-0.0292
"137",2018-08-17 05:30:00,"btc",6583.3,6312,6588.7,6290.2,26760,0.0427
"138",2018-08-16 05:30:00,"btc",6314,6270.2,6474.7,6215.2,25140,0.007
"139",2018-08-15 05:30:00,"btc",6270.1,6188.6,6623.8,6181.1,66220,0.0131
"140",2018-08-14 05:30:00,"btc",6189,6241.3,6244,5879.3,52700,-0.0101
"141",2018-08-13 05:30:00,"btc",6251.9,6312.2,6541.8,6150,32330,-0.0098
"142",2018-08-12 05:30:00,"btc",6313.9,6234.7,6481.7,6163.3,23050,0.013
"143",2018-08-11 05:30:00,"btc",6232.7,6147,6485.7,6008.2,37120,0.014
"144",2018-08-10 05:30:00,"btc",6146.8,6533.6,6573.6,6014.5,43500,-0.0586
"145",2018-08-09 05:30:00,"btc",6529.1,6280.7,6623.7,6188.2,33380,0.0398
"146",2018-08-08 05:30:00,"btc",6279.2,6718.8,6720.1,6131,53880,-0.0657
"147",2018-08-07 05:30:00,"btc",6720.5,6940.1,7149.9,6678.8,32250,-0.0318
"148",2018-08-06 05:30:00,"btc",6941.3,7025.8,7149.9,6847,18120,-0.012
"149",2018-08-05 05:30:00,"btc",7025.8,7013.2,7089.7,6890.2,17680,0.0018
"150",2018-08-04 05:30:00,"btc",7013.2,7420,7490,6930,31720,-0.0548
"151",2018-08-03 05:30:00,"btc",7420,7533.2,7533.2,7283.6,30880,-0.0153
"152",2018-08-02 05:30:00,"btc",7535.2,7606,7707.1,7463.1,17750,-0.0097
"153",2018-08-01 05:30:00,"btc",7608.8,7731.3,7755.6,7444.2,30740,-0.0158
"154",2018-07-31 05:30:00,"btc",7730.6,8179.5,8179.5,7670,43550,-0.0549
"155",2018-07-30 05:30:00,"btc",8179.6,8218.5,8274.2,7862.9,37580,-0.005
"156",2018-07-29 05:30:00,"btc",8221,8235.7,8293.9,8123,10190,-0.0031
"157",2018-07-28 05:30:00,"btc",8246.4,8188,8246.4,8073.9,13660,0.0074
"158",2018-07-27 05:30:00,"btc",8185.7,7933.5,8280.3,7815.1,34220,0.0311
"159",2018-07-26 05:30:00,"btc",7939,8178.4,8313.1,7869.8,32780,-0.029
"160",2018-07-25 05:30:00,"btc",8176,8380,8485.7,8073,36970,-0.026
"161",2018-07-24 05:30:00,"btc",8394.5,7719.8,8500.2,7692.3,64680,0.0874
"162",2018-07-23 05:30:00,"btc",7719.8,7397.7,7800.7,7374.1,47520,0.0431
"163",2018-07-22 05:30:00,"btc",7400.5,7403.4,7572.7,7338.9,17170,-4e-04
"164",2018-07-21 05:30:00,"btc",7403.3,7333,7458,7221,11410,0.0096
"165",2018-07-20 05:30:00,"btc",7333.1,7473.6,7681,7278.2,32740,-0.0188
"166",2018-07-19 05:30:00,"btc",7473.5,7379.8,7559.9,7282.9,22190,0.0128
"167",2018-07-18 05:30:00,"btc",7379.4,7320,7586.5,7249.9,39620,0.0081
"168",2018-07-17 05:30:00,"btc",7319.8,6734.3,7462.9,6667.4,48120,0.0878
"169",2018-07-16 05:30:00,"btc",6729.2,6347.7,6750,6328.9,31000,0.0602
"170",2018-07-15 05:30:00,"btc",6347.2,6250,6388.9,6232.3,10990,0.0155
"171",2018-07-14 05:30:00,"btc",6250.1,6219.7,6320,6179.3,8900,0.0048
"172",2018-07-13 05:30:00,"btc",6220,6240.6,6335.1,6133.4,20090,-0.0046
"173",2018-07-12 05:30:00,"btc",6249,6377.7,6377.7,6080.8,24980,-0.0202
"174",2018-07-11 05:30:00,"btc",6377.8,6299,6402.8,6287.7,16410,0.0121
"175",2018-07-10 05:30:00,"btc",6301.5,6666.9,6680.1,6269.3,28020,-0.0548
"176",2018-07-09 05:30:00,"btc",6666.7,6705.9,6820,6617.1,16300,-0.006
"177",2018-07-08 05:30:00,"btc",6707,6761.8,6790.8,6669.1,13710,-0.0081
"178",2018-07-07 05:30:00,"btc",6761.7,6602.2,6826.1,6511.5,15290,0.0242
"179",2018-07-06 05:30:00,"btc",6602.1,6531.6,6636.9,6452.9,14950,0.0095
"180",2018-07-05 05:30:00,"btc",6540.2,6589.9,6697.7,6452,23130,-0.0076
"181",2018-07-04 05:30:00,"btc",6590,6509,6778.3,6418.7,22490,0.0138
"182",2018-07-03 05:30:00,"btc",6500,6617.6,6672.4,6470.5,17260,-0.0124
"183",2018-07-02 05:30:00,"btc",6581.3,6617.6,6672.4,6539,26920,0.0365
"184",2018-07-01 05:30:00,"btc",6349.7,6391.5,6435,6260.2,11380,-0.0065
"185",2018-06-30 05:30:00,"btc",6391.5,6208.2,6518.1,6195.8,23860,0.0295
"186",2018-06-29 05:30:00,"btc",6208.1,5848.1,6273,5782.9,33930,0.0612
"187",2018-06-28 05:30:00,"btc",5850,6133.1,6167.7,5829.9,17940,-0.0462
"188",2018-06-27 05:30:00,"btc",6133.1,6073.5,6181.4,5989,18270,0.009
"189",2018-06-26 05:30:00,"btc",6078.5,6250.8,6273.7,6050.2,18830,-0.0269
"190",2018-06-25 05:30:00,"btc",6246.6,6146.1,6334.2,6082.1,27910,0.016
"191",2018-06-24 05:30:00,"btc",6148,6151.9,6249.7,5762.9,45500,-6e-04
"192",2018-06-23 05:30:00,"btc",6152,6041,6253.9,6014,20700,0.0181
"193",2018-06-22 05:30:00,"btc",6042.6,6715.2,6730.7,5929.1,55250,-0.0999
"194",2018-06-21 05:30:00,"btc",6713.5,6760,6787.1,6680.1,10650,-0.0069
"195",2018-06-20 05:30:00,"btc",6760.4,6732.7,6818.2,6560,18710,0.0034
"196",2018-06-19 05:30:00,"btc",6737.5,6711.6,6832.9,6666.2,17380,0.0042
"197",2018-06-18 05:30:00,"btc",6709.2,6443.5,6826.8,6378.6,26370,0.0425
"198",2018-06-17 05:30:00,"btc",6435.7,6491,6573,6426.9,9440,-0.0077
"199",2018-06-16 05:30:00,"btc",6485.9,6386.2,6557.2,6330,13700,0.0158
"200",2018-06-15 05:30:00,"btc",6385,6638,6655.5,6360.3,21290,-0.0375
"201",2018-06-14 05:30:00,"btc",6633.7,6295.1,6703.4,6269.5,33060,0.0538
"202",2018-06-13 05:30:00,"btc",6295.2,6543.1,6611.7,6125.7,45580,-0.038
"203",2018-06-12 05:30:00,"btc",6543.9,6873.2,6873.2,6441,32010,-0.0479
"204",2018-06-11 05:30:00,"btc",6873.3,6757.3,6897,6631,22380,0.0172
"205",2018-06-10 05:30:00,"btc",6757.3,7498.1,7498.1,6633.9,57820,-0.0989
"206",2018-06-09 05:30:00,"btc",7498.6,7615.2,7684.9,7467.7,7220,-0.0153
"207",2018-06-08 05:30:00,"btc",7615.1,7685.7,7697,7544,12200,-0.0096
"208",2018-06-07 05:30:00,"btc",7688.9,7653.9,7756.1,7645.8,11040,0.0046
"209",2018-06-06 05:30:00,"btc",7654,7621.9,7698,7495.2,18270,0.0042
"210",2018-06-05 05:30:00,"btc",7621.7,7487.9,7669,7372.9,16840,0.0178
"211",2018-06-04 05:30:00,"btc",7488.3,7718,7761.5,7457.5,18130,-0.0298
"212",2018-06-03 05:30:00,"btc",7718,7639,7777.4,7600,13800,0.0105
"213",2018-06-02 05:30:00,"btc",7638.1,7521.1,7691.2,7445.5,17360,0.0156
"214",2018-06-01 05:30:00,"btc",7521,7485.9,7599.8,7344.8,19040,0.0047
"215",2018-05-31 05:30:00,"btc",7485.8,7375.1,7599.7,7338,19460,0.015
"216",2018-05-30 05:30:00,"btc",7375.1,7465.3,7557.5,7279.6,22080,-0.0114
"217",2018-05-29 05:30:00,"btc",7460,7104,7527.9,7048.6,27900,0.051
"218",2018-05-28 05:30:00,"btc",7097.9,7339.6,7434.8,7062.4,26680,-0.0329
"219",2018-05-27 05:30:00,"btc",7339.7,7330.8,7411.5,7220.1,16170,0.0013
"220",2018-05-26 05:30:00,"btc",7330.3,7456.7,7621.7,7286.1,13810,-0.0171
"221",2018-05-25 05:30:00,"btc",7458,7576,7654.1,7323.1,25870,-0.0157
"222",2018-05-24 05:30:00,"btc",7576.7,7503.3,7718,7260.9,38860,0.0109
"223",2018-05-23 05:30:00,"btc",7494.8,7978,8020,7442.1,41680,-0.0605
"224",2018-05-22 05:30:00,"btc",7977.3,8399.6,8406.5,7947.2,20530,-0.0496
"225",2018-05-21 05:30:00,"btc",8393.4,8523.7,8586.9,8317.7,17220,-0.0153
"226",2018-05-20 05:30:00,"btc",8523.7,8230.9,8580,8171.5,15500,0.0354
"227",2018-05-19 05:30:00,"btc",8232.3,8238.9,8400.1,8142,14150,-8e-04
"228",2018-05-18 05:30:00,"btc",8239,8054.8,8276.6,7927.8,23440,0.0232
"229",2018-05-17 05:30:00,"btc",8051.8,8349.7,8466.9,7986.8,25190,-0.0341
"230",2018-05-16 05:30:00,"btc",8336.1,8467,8488.7,8103.6,32760,-0.0155
"231",2018-05-15 05:30:00,"btc",8467.5,8668.5,8838,8420.7,26210,-0.0234
"232",2018-05-14 05:30:00,"btc",8670.8,8683.8,8882.4,8279.5,37150,-0.0015
"233",2018-05-13 05:30:00,"btc",8683.6,8467,8753,8320,22900,0.0261
"234",2018-05-12 05:30:00,"btc",8462.7,8419.5,8631.6,8204.5,36660,0.006
"235",2018-05-11 05:30:00,"btc",8412.4,9015.2,9015.2,8341.8,54490,-0.0672
"236",2018-05-10 05:30:00,"btc",9018.7,9320,9390,9003,23620,-0.0321
"237",2018-05-09 05:30:00,"btc",9318.2,9180.7,9370.9,8980.1,22810,0.0145
"238",2018-05-08 05:30:00,"btc",9184.7,9356.4,9469.7,9052.3,25860,-0.0198
"239",2018-05-07 05:30:00,"btc",9370,9659,9675.7,9200,25780,-0.0299
"240",2018-05-06 05:30:00,"btc",9658.7,9859.6,9963.9,9455,26920,-0.0204
"241",2018-05-05 05:30:00,"btc",9859.6,9702.9,9990,9685.9,29510,0.0162
"242",2018-05-04 05:30:00,"btc",9702.8,9759,9811.9,9557,24540,-0.0061
"243",2018-05-03 05:30:00,"btc",9762.1,9237.9,9838,9162.8,36480,0.0569
"244",2018-05-02 05:30:00,"btc",9236.4,9069.1,9279.8,8979.6,20180,0.0187
"245",2018-05-01 05:30:00,"btc",9067,9240.7,9240.7,8829.1,25590,-0.0187
"246",2018-04-30 05:30:00,"btc",9240,9400,9450,9110.7,23260,-0.0169
"247",2018-04-29 05:30:00,"btc",9398.6,9340.3,9564.1,9184.6,27310,0.0057
"248",2018-04-28 05:30:00,"btc",9345.3,8911,9436,8845,45080,0.0477
"249",2018-04-27 05:30:00,"btc",8920.1,9269.7,9381.1,8902.8,30150,-0.0387
"250",2018-04-26 05:30:00,"btc",9279.3,8850.1,9308,8656,43210,0.0452
"251",2018-04-25 05:30:00,"btc",8878.4,9643,9761.5,8768.4,74490,-0.0794
"252",2018-04-24 05:30:00,"btc",9644.4,8940.2,9737.9,8929.9,60350,0.0788
"253",2018-04-23 05:30:00,"btc",8940,8791.4,8940,8769.9,23260,0.0159
"254",2018-04-22 05:30:00,"btc",8800,8917.6,8979.8,8752.9,31430,-0.0134
"255",2018-04-21 05:30:00,"btc",8919.1,8865.4,9029,8618.9,39560,0.006
"256",2018-04-20 05:30:00,"btc",8866.1,8272.8,8937.5,8219,50900,0.0717
"257",2018-04-19 05:30:00,"btc",8272.8,8166.4,8296.8,8099.9,29210,0.013
"258",2018-04-18 05:30:00,"btc",8166.3,7888.8,8229,7874.7,29540,0.035
"259",2018-04-17 05:30:00,"btc",7889.9,8056.1,8169,7823.3,28230,-0.0206
"260",2018-04-16 05:30:00,"btc",8056.2,8354.8,8415,7900.3,37560,-0.0357
"261",2018-04-15 05:30:00,"btc",8354.1,8003,8426.3,7997.2,31900,0.0439
"262",2018-04-14 05:30:00,"btc",8002.9,7885.8,8182,7820.7,26520,0.0148
"263",2018-04-13 05:30:00,"btc",7885.8,7915.2,8230,7746,59910,-0.0033
"264",2018-04-12 05:30:00,"btc",7912,6944,8083.7,6761.3,94570,0.1395
"265",2018-04-11 05:30:00,"btc",6943.1,6839.3,6975.7,6795,29540,0.0152
"266",2018-04-10 05:30:00,"btc",6839.3,6770.9,6890.6,6650,26150,0.011
"267",2018-04-09 05:30:00,"btc",6764.6,7024,7187.4,6611,75960,-0.0369
"268",2018-04-08 05:30:00,"btc",7023.9,6892.6,7114.8,6883,29330,0.019
"269",2018-04-07 05:30:00,"btc",6892.6,6610,7075.4,6599.9,40610,0.0427
"270",2018-04-06 05:30:00,"btc",6610.2,6767.2,6851.5,6501.1,42140,-0.0229
"271",2018-04-05 05:30:00,"btc",6765,6785.8,6911,6571.9,45850,-0.0031
"272",2018-04-04 05:30:00,"btc",6785.9,7403.3,7422,6670,53720,-0.0837
"273",2018-04-03 05:30:00,"btc",7405.6,7073.8,7509.6,7020,49860,0.05
"274",2018-04-02 05:30:00,"btc",7052.7,6813.1,7121.4,6770.2,44010,0.0356
"275",2018-04-01 05:30:00,"btc",6810,6925.4,7035.1,6432.4,54900,-0.0166
"276",2018-03-31 05:30:00,"btc",6925.3,6838.1,7221.9,6782.9,68020,0.0124
"277",2018-03-30 05:30:00,"btc",6840.4,7091.5,7267.3,6533,108250,-0.0357
"278",2018-03-29 05:30:00,"btc",7094,7936,7963.9,6897.2,77410,-0.1061
"279",2018-03-28 05:30:00,"btc",7936.1,7784.5,8118,7725,35080,0.0195
"280",2018-03-27 05:30:00,"btc",7784.5,8128,8209,7727,50410,-0.0412
"281",2018-03-26 05:30:00,"btc",8119.1,8445,8496.4,7839.1,56380,-0.0386
"282",2018-03-25 05:30:00,"btc",8445.1,8525,8673.9,8373,30690,-0.0105
"283",2018-03-24 05:30:00,"btc",8535,8911.4,9040.2,8463,44210,-0.0419
"284",2018-03-23 05:30:00,"btc",8908,8703.8,8910,8272.8,44910,0.0232
"285",2018-03-22 05:30:00,"btc",8706.4,8888.6,9088,8453.1,54420,-0.0218
"286",2018-03-21 05:30:00,"btc",8900.1,8899.8,9175.2,8755.7,42860,0
"287",2018-03-20 05:30:00,"btc",8899.7,8600.2,9025,8309.6,54280,0.0348
"288",2018-03-19 05:30:00,"btc",8600.1,8209,8689.9,8100,73280,0.0488
"289",2018-03-18 05:30:00,"btc",8200.2,7832,8285.6,7240,88920,0.0445
"290",2018-03-17 05:30:00,"btc",7851,8250,8350.1,7729.5,48970,-0.0485
"291",2018-03-16 05:30:00,"btc",8251,8250.1,8602.7,7903.2,56340,-2e-04
"292",2018-03-15 05:30:00,"btc",8252.9,8181.3,8416.7,7666.3,82580,0.0081
"293",2018-03-14 05:30:00,"btc",8186.6,9135.2,9400.1,7923.8,78810,-0.1038
"294",2018-03-13 05:30:00,"btc",9135,9130.2,9479,8827.7,61540,0.0015
"295",2018-03-12 05:30:00,"btc",9121,9528,9894.7,8776.8,67580,-0.0427
"296",2018-03-11 05:30:00,"btc",9528,8764.4,9726.1,8429,70480,0.0874
"297",2018-03-10 05:30:00,"btc",8762,9216.2,9500,8691.1,52540,-0.0494
"298",2018-03-09 05:30:00,"btc",9217,9301.9,9420.5,8351,98200,-0.0089
"299",2018-03-08 05:30:00,"btc",9300,9910.7,10109,9037,67750,-0.0609
