"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"187",2017-06-28 05:30:00,"btc",2518.2,2521.3,2561.1,2403.2,21830,-0.0012
"188",2017-06-27 05:30:00,"btc",2521.2,2393.5,2524,2208.1,33490,0.0529
"189",2017-06-26 05:30:00,"btc",2394.6,2480,2510.4,2258.7,36370,-0.0335
"190",2017-06-25 05:30:00,"btc",2477.7,2502.6,2595,2369.1,18130,-0.0099
"191",2017-06-24 05:30:00,"btc",2502.6,2674.9,2700,2454.1,16770,-0.0644
"192",2017-06-23 05:30:00,"btc",2674.9,2672.8,2725.3,2652.8,8140,8e-04
"193",2017-06-22 05:30:00,"btc",2672.8,2624.4,2709,2554.8,15180,0.0197
"194",2017-06-21 05:30:00,"btc",2621.2,2715.3,2760,2573.3,24540,-0.0336
"195",2017-06-20 05:30:00,"btc",2712.2,2585,2779.6,2568.2,20560,0.0509
"196",2017-06-19 05:30:00,"btc",2580.8,2494.9,2592.7,2481.4,13710,0.0358
"197",2017-06-18 05:30:00,"btc",2491.5,2610.1,2635,2421,19990,-0.0454
"198",2017-06-17 05:30:00,"btc",2610,2435.5,2636.9,2368.7,16640,0.071
"199",2017-06-16 05:30:00,"btc",2437,2377.5,2480,2261.2,22410,0.0251
"200",2017-06-15 05:30:00,"btc",2377.4,2394.3,2455,2050,55830,-0.0074
"201",2017-06-14 05:30:00,"btc",2395,2677.1,2720,2284.4,34710,-0.1051
"202",2017-06-13 05:30:00,"btc",2676.4,2570,2730,2532.6,23180,0.0407
"203",2017-06-12 05:30:00,"btc",2571.8,2941.8,2961.9,2298.2,48340,-0.1241
"204",2017-06-11 05:30:00,"btc",2936.3,2806,3000,2793.8,19030,0.0464
"205",2017-06-10 05:30:00,"btc",2806,2809.9,2890.5,2750.8,16170,-0.0011
"206",2017-06-09 05:30:00,"btc",2809,2781.5,2849.8,2769.6,9520,0.0097
"207",2017-06-08 05:30:00,"btc",2782.1,2642,2789.3,2570.1,16980,0.0528
"208",2017-06-07 05:30:00,"btc",2642.6,2844.6,2850,2600.2,22100,-0.0707
"209",2017-06-06 05:30:00,"btc",2843.6,2636.9,2896.5,2620,42680,0.0787
"210",2017-06-05 05:30:00,"btc",2636.2,2488.2,2637.5,2480,15390,0.0595
"211",2017-06-04 05:30:00,"btc",2488.2,2461.6,2498,2376.4,11880,0.0111
