"","Date","AssetID","Price","Open","High","Low","Vol.","Change.."
"316",2020-02-20 05:30:00,"btc",9608.1,9586.2,9694.7,9362.4,6500,0.0017
"317",2020-02-19 05:30:00,"btc",9592.2,10184,10309,9350.3,13940,-0.058
"318",2020-02-18 05:30:00,"btc",10183,9708,10275,9625.9,8250,0.0489
"319",2020-02-17 05:30:00,"btc",9708,9929.7,9963.8,9501.5,9300,-0.0223
"320",2020-02-16 05:30:00,"btc",9929.7,9901,10037,9651.4,6930,0.0029
"321",2020-02-15 05:30:00,"btc",9901,10335,10370,9800.3,6400,-0.042
"322",2020-02-14 05:30:00,"btc",10335,10222,10371,10101,4130,0.0111
"323",2020-02-13 05:30:00,"btc",10222,10338,10489,10080,8980,-0.0113
"324",2020-02-12 05:30:00,"btc",10339,10249,10458,10238,8710,0.009
"325",2020-02-11 05:30:00,"btc",10247,9851.2,10316,9720,8450,0.0403
"326",2020-02-10 05:30:00,"btc",9850.2,10151.5,10187,9737.8,8520,-0.0296
"327",2020-02-09 05:30:00,"btc",10151,9877.3,10161,9871.1,9640,0.0277
"328",2020-02-08 05:30:00,"btc",9877.2,9805.2,9920.7,9657.8,5530,0.0073
"329",2020-02-07 05:30:00,"btc",9805.2,9745,9859.6,9695.5,3700,0.0062
"330",2020-02-06 05:30:00,"btc",9744.9,9612,9860,9547,8580,0.0138
"331",2020-02-05 05:30:00,"btc",9612,9197.5,9731.2,9180.2,10770,0.0451
"332",2020-02-04 05:30:00,"btc",9197.4,9309.2,9359.8,9112.5,4070,-0.012
"333",2020-02-03 05:30:00,"btc",9309.3,9353.1,9625.3,9247.1,6720,-0.0047
"334",2020-02-02 05:30:00,"btc",9353.1,9408,9501,9175.4,6440,-0.0061
"335",2020-02-01 05:30:00,"btc",9410.6,9371.3,9476.4,9318.1,2530,0.0046
"336",2020-01-31 05:30:00,"btc",9367.4,9512.7,9519.9,9221.9,4870,-0.0153
"337",2020-01-30 05:30:00,"btc",9512.7,9305.1,9550,9175.7,9020,0.0224
"338",2020-01-29 05:30:00,"btc",9304.2,9390.9,9442,9244.4,4600,-0.0095
"339",2020-01-28 05:30:00,"btc",9393.7,8912.1,9413,8912.1,9120,0.0541
"340",2020-01-27 05:30:00,"btc",8912,8622,9001.8,8585.2,6280,0.0337
"341",2020-01-26 05:30:00,"btc",8621.6,8351.1,8622,8303.6,3520,0.0321
"342",2020-01-25 05:30:00,"btc",8353.7,8447.1,8447.2,8280,2100,-0.0111
"343",2020-01-24 05:30:00,"btc",8447.1,8403.6,8521.8,8247.7,3510,0.0052
"344",2020-01-23 05:30:00,"btc",8403.5,8668.9,8669.3,8296.9,5700,-0.0301
"345",2020-01-22 05:30:00,"btc",8663.9,8734.2,8799.9,8580.6,2350,-0.008
"346",2020-01-21 05:30:00,"btc",8734.1,8638.2,8782.8,8512.2,3250,0.0111
"347",2020-01-20 05:30:00,"btc",8638.2,8698.6,8741.1,8519.6,4110,-0.0064
"348",2020-01-19 05:30:00,"btc",8694,8891.6,9169.5,8455.7,12410,-0.0222
"349",2020-01-18 05:30:00,"btc",8891.5,8873.1,8965,8794.2,3460,0.0018
"350",2020-01-17 05:30:00,"btc",8875.4,8719.5,8994.9,8674.2,9690,0.0178
"351",2020-01-16 05:30:00,"btc",8720.6,8810.9,8839.9,8579.8,5310,-0.0099
"352",2020-01-15 05:30:00,"btc",8807.7,8760.8,8873,8560.2,8780,0.0037
"353",2020-01-14 05:30:00,"btc",8775.6,8104.1,8829,8099.3,16570,0.0841
"354",2020-01-13 05:30:00,"btc",8094.5,8174.9,8198.3,8053.6,2590,-0.0098
"355",2020-01-12 05:30:00,"btc",8174.7,8013.6,8174.7,7951.7,3210,0.0201
"356",2020-01-11 05:30:00,"btc",8013.8,8184.3,8271.9,7994.6,4250,-0.0199
"357",2020-01-10 05:30:00,"btc",8176.3,7817.4,8177.8,7678.5,7860,0.0459
"358",2020-01-09 05:30:00,"btc",7817.5,8036.8,8036.8,7756.2,4670,-0.0273
"359",2020-01-08 05:30:00,"btc",8036.8,8158.2,8442,7882.8,11760,-0.0139
"360",2020-01-07 05:30:00,"btc",8150,7759.5,8200.1,7741.9,12350,0.0505
"361",2020-01-06 05:30:00,"btc",7757.9,7364.7,7784.9,7358,8540,0.0534
"362",2020-01-05 05:30:00,"btc",7364.6,7370.3,7509.9,7315.8,4450,-7e-04
"363",2020-01-04 05:30:00,"btc",7369.8,7371.8,7422,7297.7,4270,3e-04
"364",2020-01-03 05:30:00,"btc",7367.5,6989.4,7437.6,6909.3,6680,0.0541
"365",2020-01-02 05:30:00,"btc",6989.4,7212.7,7225.2,6963,4850,-0.031
"366",2020-01-01 05:30:00,"btc",7212.7,7208.2,7268.8,7185.4,2070,6e-04
